date,temperature,humidity,wind_speed,wind_direction,cloud_cover,pressure,visibility,solar_noon_distance,power_generated
2023-07-19 15:00:00,29.45,52.34,0.36,170.35,27.44,1028.6,14.2,3,53.85
2023-07-05 13:00:00,21.78,58.03,0.73,281.08,89.83,998.99,13.01,1,24.17
2022-07-23 15:00:00,21.99,63.13,5.32,235.0,71.42,1019.39,7.03,3,28.41
2022-02-12 16:00:00,25.73,65.98,0.0,63.16,73.44,999.66,11.34,4,29.7
2022-07-29 06:00:00,30.49,57.92,5.12,130.55,47.02,1045.19,6.83,6,0.0
2022-04-25 12:00:00,33.73,70.65,0.0,125.59,54.83,1018.64,9.45,0,58.85
2023-11-10 15:00:00,27.05,49.03,0.08,62.79,7.55,1031.57,10.97,3,57.95
2022-03-12 07:00:00,39.82,51.1,6.76,321.18,15.2,1028.02,8.53,5,22.95
2022-12-02 15:00:00,27.5,79.1,0.0,142.73,77.6,1020.81,14.63,3,21.27
2022-08-01 04:00:00,32.31,71.48,6.98,171.96,28.91,1017.22,9.32,8,0.0
2023-08-22 13:00:00,26.0,79.24,0.0,21.18,27.43,1008.49,7.25,1,62.21
2022-08-02 16:00:00,22.97,61.86,0.0,67.47,31.16,997.4,5.54,4,44.13
2023-05-31 08:00:00,36.46,60.71,6.62,327.23,67.98,1016.41,15.26,4,32.74
2023-03-02 08:00:00,42.55,27.82,3.39,278.84,38.77,1004.96,9.03,4,33.49
2023-12-04 15:00:00,24.15,67.7,1.02,33.62,21.53,1003.4,10.7,3,36.43
2023-03-09 06:00:00,32.57,53.69,6.24,354.16,15.53,979.59,12.87,6,0.0
2022-11-05 17:00:00,23.05,57.52,0.12,11.68,51.04,994.26,12.97,5,17.13
2022-12-11 19:00:00,27.17,78.85,0.58,181.37,28.6,1018.83,3.89,7,0.0
2023-07-15 18:00:00,20.51,77.45,0.0,115.88,93.38,1009.18,8.94,6,0.0
2023-07-14 08:00:00,35.17,59.22,3.73,50.93,47.41,1020.83,9.71,4,24.03
2022-01-16 11:00:00,32.11,76.14,0.9,95.68,59.38,1029.86,10.31,1,55.84
2022-05-13 07:00:00,35.3,55.97,3.23,23.57,10.28,1017.93,5.14,5,19.74
2023-06-28 14:00:00,25.06,48.48,0.0,292.29,41.6,995.02,13.12,2,58.57
2022-11-12 17:00:00,29.31,64.64,0.72,76.79,78.77,1004.71,4.37,5,8.99
2022-10-03 17:00:00,26.07,49.23,0.0,292.48,69.06,1017.82,13.05,5,11.38
2023-03-20 14:00:00,26.69,76.36,0.0,161.9,75.0,993.71,10.76,2,41.29
2023-11-28 06:00:00,33.67,64.14,8.21,340.78,67.24,993.64,3.47,6,0.0
2023-01-03 10:00:00,30.52,52.05,5.29,26.8,75.39,1008.48,13.34,2,31.8
2022-10-31 11:00:00,29.59,57.05,4.54,120.94,60.54,1002.54,7.05,1,42.93
2022-04-22 07:00:00,38.04,67.12,3.53,11.99,39.84,985.21,6.55,5,13.98
2023-12-04 12:00:00,32.44,51.27,1.22,149.22,74.11,1030.07,8.73,0,36.65
2023-01-17 17:00:00,25.22,54.93,2.89,12.69,12.66,1032.69,9.33,5,20.31
2023-09-09 07:00:00,29.43,62.07,2.97,301.1,49.2,1002.36,14.01,5,12.58
2022-06-30 14:00:00,30.67,75.75,2.61,150.96,96.92,1031.54,10.45,2,16.13
2022-06-17 16:00:00,23.51,58.92,0.41,40.65,92.24,1005.87,12.21,4,14.76
2022-04-30 09:00:00,32.1,56.75,2.55,170.85,77.85,1019.98,7.63,3,28.28
2023-02-13 16:00:00,26.02,48.97,0.0,189.76,50.18,987.17,9.69,4,34.54
2022-10-16 15:00:00,26.05,63.26,0.0,275.25,77.64,1030.5,12.04,3,17.8
2023-04-19 06:00:00,40.07,61.48,0.53,88.57,85.33,1033.4,9.3,6,0.0
2022-05-12 09:00:00,37.56,66.08,1.98,87.81,27.23,1039.64,13.01,3,54.45
2023-06-05 12:00:00,37.86,49.84,3.34,233.45,62.93,1021.85,12.24,0,50.32
2022-01-04 18:00:00,25.21,67.64,0.8,159.91,95.49,1024.78,5.88,6,0.0
2023-06-19 10:00:00,31.25,58.72,3.98,45.59,97.05,1035.07,9.77,2,14.09
2023-08-07 06:00:00,27.85,61.71,3.05,347.55,87.72,1029.56,12.08,6,0.0
2023-05-18 16:00:00,25.43,70.72,0.0,214.36,97.18,992.58,12.48,4,10.62
2023-12-21 12:00:00,33.82,57.32,0.0,46.69,7.01,1017.2,13.61,0,60.41
2023-07-17 07:00:00,33.27,69.25,0.48,39.15,76.03,1056.98,12.54,5,10.46
2022-10-28 08:00:00,30.11,72.73,5.36,45.05,25.11,974.5,8.96,4,35.45
2022-06-01 14:00:00,22.35,78.5,0.0,282.7,0.64,1028.34,8.32,2,68.7
2022-06-12 06:00:00,41.64,48.81,3.96,141.37,63.08,999.89,12.61,6,0.0
2022-07-18 10:00:00,26.8,53.88,1.92,307.82,38.3,1008.22,11.54,2,48.61
2022-10-23 09:00:00,30.94,74.88,5.38,349.71,83.66,1024.19,4.44,3,17.7
2022-08-27 11:00:00,29.2,63.26,1.73,267.99,28.55,1019.78,12.62,1,79.94
2022-08-08 10:00:00,25.11,70.07,3.03,244.13,71.16,1010.08,10.4,2,38.33
2023-03-09 07:00:00,39.76,78.38,5.44,44.63,35.64,1017.14,7.2,5,20.51
2023-09-11 20:00:00,28.04,75.72,0.0,154.31,42.35,1001.12,9.01,8,0.0
2023-11-11 07:00:00,35.91,70.1,6.04,66.15,23.52,1000.9,14.21,5,16.83
2023-07-20 17:00:00,19.82,68.37,2.22,64.2,48.55,1011.62,11.62,5,19.09
2022-07-28 11:00:00,29.44,72.73,0.0,22.94,57.04,1045.04,8.79,1,60.82
2023-06-03 06:00:00,37.08,65.23,5.1,357.72,19.97,1002.01,5.63,6,0.0
2023-09-06 17:00:00,24.7,64.14,0.0,247.65,76.57,1004.22,11.52,5,10.94
2023-11-14 07:00:00,30.43,60.62,5.51,2.39,40.14,1028.24,11.21,5,17.89
2023-12-22 16:00:00,23.94,58.93,0.41,314.38,93.3,999.31,8.63,4,8.61
2023-08-19 07:00:00,30.85,60.4,2.94,194.13,9.38,1023.74,11.66,5,22.7
2023-04-10 09:00:00,39.52,72.7,3.79,306.67,28.55,984.25,9.72,3,46.39
2023-05-05 12:00:00,30.13,59.57,3.41,196.67,62.82,975.87,9.35,0,45.19
2022-04-01 15:00:00,26.38,65.01,0.0,267.76,21.23,1016.71,14.88,3,48.32
2023-08-12 01:00:00,24.98,64.28,1.78,263.24,86.27,1024.76,5.34,11,0.0
2022-12-23 07:00:00,33.64,44.24,7.02,75.99,49.41,996.33,7.55,5,15.33
2022-02-27 12:00:00,32.18,64.8,3.41,207.92,93.95,1033.79,8.1,0,21.42
2023-10-31 15:00:00,23.74,71.57,0.0,267.68,72.01,1010.25,8.75,3,24.47
2022-10-16 14:00:00,24.96,66.81,0.0,2.82,9.23,1047.7,7.99,2,55.65
2023-08-13 06:00:00,29.23,75.52,3.62,75.28,78.74,1021.29,7.71,6,0.0
2022-10-31 08:00:00,32.49,43.83,5.93,33.82,35.82,1001.98,9.31,4,29.29
2022-06-13 12:00:00,35.1,50.94,0.1,311.46,50.77,1005.46,7.16,0,55.68
2022-08-08 07:00:00,35.04,68.62,2.22,88.29,85.01,984.07,12.82,5,5.98
2022-07-07 12:00:00,25.61,77.39,0.0,72.6,29.21,1008.65,7.82,0,56.19
2023-01-10 15:00:00,28.3,72.25,0.0,4.27,72.65,1020.24,17.58,3,29.26
2023-06-15 08:00:00,35.16,61.57,4.68,100.1,49.3,1018.9,8.02,4,25.78
2023-04-20 01:00:00,29.91,53.6,6.11,80.85,17.68,1031.79,12.52,11,0.0
2023-06-01 09:00:00,33.24,53.28,7.09,269.37,39.56,1022.87,8.75,3,41.71
2023-04-13 10:00:00,32.17,50.59,3.81,174.07,16.29,947.62,13.49,2,77.15
2023-03-10 09:00:00,40.01,58.6,8.2,25.04,14.68,979.69,7.71,3,62.7
2023-06-04 17:00:00,26.98,57.83,0.0,248.1,45.31,1000.62,13.02,5,20.47
2023-10-23 16:00:00,24.56,56.47,0.0,261.68,71.95,1025.16,8.58,4,17.16
2023-04-19 15:00:00,30.59,50.18,0.0,126.89,99.61,1035.61,8.29,3,14.36
2022-12-22 16:00:00,18.95,68.35,0.0,356.78,0.29,973.61,7.91,4,41.43
2022-09-28 16:00:00,21.59,70.59,0.4,349.49,12.09,1020.27,9.82,4,38.55
2022-02-24 17:00:00,23.25,55.58,0.0,248.47,59.57,1013.23,11.24,5,12.38
2022-09-29 15:00:00,24.41,75.57,0.0,155.72,89.87,1006.66,10.3,3,15.41
2022-05-26 15:00:00,31.55,49.09,0.0,74.02,35.35,1003.34,13.96,3,47.81
2022-07-05 15:00:00,24.12,75.88,0.0,346.85,10.79,978.5,4.22,3,54.52
2022-05-14 16:00:00,29.49,64.32,0.0,226.23,45.22,1031.61,9.51,4,37.2
2022-08-01 15:00:00,28.31,68.54,0.0,275.22,9.46,1027.62,9.44,3,52.98
2023-05-17 16:00:00,30.29,52.76,0.0,22.22,74.74,1002.89,12.94,4,21.65
2022-03-09 13:00:00,28.69,45.92,3.51,105.19,5.16,1012.68,13.34,1,87.2
2022-04-19 13:00:00,25.91,72.96,0.0,87.7,99.82,1027.28,8.61,1,18.55
2022-09-19 16:00:00,25.14,61.15,0.0,81.82,23.03,1017.57,11.36,4,41.63
2022-08-25 15:00:00,20.55,74.82,0.0,272.87,88.45,1026.53,5.69,3,22.5
2023-10-23 13:00:00,25.63,64.4,2.59,275.06,71.11,976.15,6.31,1,37.17
2023-09-11 14:00:00,24.45,71.62,0.0,79.26,68.79,1037.98,8.51,2,38.43
2022-07-15 21:00:00,26.87,60.06,0.31,156.89,16.47,1005.15,11.44,9,0.0
2022-10-17 14:00:00,22.63,73.91,2.35,259.5,84.81,988.71,9.22,2,23.6
2023-01-24 03:00:00,34.59,70.59,3.93,252.98,73.77,1003.18,6.52,9,0.0
2023-07-17 12:00:00,31.75,76.79,1.32,269.39,3.94,1021.5,12.82,0,56.59
2022-01-08 13:00:00,33.69,59.66,4.38,263.5,54.73,1028.18,11.02,1,59.51
2023-01-10 06:00:00,37.83,56.56,2.92,337.68,58.31,1040.54,11.39,6,0.0
2022-12-23 11:00:00,32.42,71.3,2.68,22.49,18.56,1042.91,13.66,1,62.64
2023-09-25 20:00:00,21.34,58.53,3.13,9.36,92.05,1007.04,11.58,8,0.0
2023-08-29 14:00:00,23.68,72.3,2.14,111.82,63.35,1037.38,12.23,2,47.53
2023-06-09 08:00:00,34.56,75.52,2.67,106.54,50.24,1024.21,8.4,4,35.43
2023-11-19 03:00:00,33.24,62.64,5.74,36.2,41.17,983.45,4.72,9,0.0
2022-06-22 04:00:00,37.49,65.84,4.02,82.66,40.55,1009.91,11.85,8,0.0
2022-11-18 16:00:00,21.9,80.83,0.0,340.85,55.03,972.76,11.55,4,21.32
2023-07-11 08:00:00,33.18,66.41,6.24,355.41,46.54,975.74,6.85,4,31.16
2023-03-29 12:00:00,30.69,71.72,4.42,256.56,31.88,993.14,11.15,0,76.66
2023-03-02 07:00:00,33.95,67.21,5.02,135.51,92.73,1031.23,8.0,5,7.96
2022-10-07 13:00:00,27.1,50.49,0.0,151.12,34.25,1030.33,13.21,1,48.35
2022-07-21 12:00:00,23.99,60.56,0.58,309.01,20.21,1001.92,14.04,0,57.05
2022-07-13 13:00:00,25.04,76.34,4.38,340.72,62.93,984.54,9.64,1,32.91
2022-02-04 12:00:00,36.45,37.33,0.0,313.86,33.01,1019.31,4.91,0,69.75
2022-08-09 12:00:00,33.67,56.56,3.44,265.26,46.68,1025.15,10.09,0,47.72
2022-12-19 15:00:00,26.06,43.23,0.0,69.5,64.99,1011.53,4.48,3,29.98
2022-04-27 14:00:00,29.63,84.52,1.4,206.44,56.1,1025.44,12.57,2,55.28
2022-10-22 07:00:00,29.85,62.03,3.46,284.86,61.81,1027.11,12.92,5,11.96
2023-06-02 15:00:00,29.26,84.19,0.0,290.24,12.02,1015.23,10.85,3,66.1
2022-02-05 14:00:00,27.61,68.84,0.0,11.76,70.41,989.76,12.97,2,29.97
2023-12-29 15:00:00,27.95,57.42,0.0,188.41,61.92,1021.89,8.76,3,31.57
2022-02-13 17:00:00,24.58,65.55,0.86,110.3,98.46,1015.39,9.45,5,4.19
2023-04-15 18:00:00,24.03,57.38,0.0,191.52,74.14,1011.14,8.8,6,0.0
2023-03-30 18:00:00,30.49,74.33,0.0,287.95,46.41,1017.25,6.33,6,0.0
2023-05-22 10:00:00,33.38,67.21,2.71,224.18,29.31,1023.93,8.82,2,56.88
2022-08-16 17:00:00,25.54,66.69,0.0,8.56,20.99,1010.12,9.56,5,18.51
2023-02-18 09:00:00,36.75,60.82,5.78,294.78,51.3,980.5,8.41,3,40.72
2023-07-16 18:00:00,28.34,42.49,2.14,323.31,50.02,1023.54,9.14,6,0.0
2022-12-03 09:00:00,28.96,62.08,3.37,0.61,92.97,1004.37,10.79,3,15.51
2022-01-13 17:00:00,26.47,81.19,0.0,229.03,64.97,971.69,6.44,5,11.27
2022-08-12 08:00:00,37.11,60.98,3.75,237.23,30.03,1005.61,3.69,4,41.38
2023-01-20 16:00:00,26.58,78.88,0.0,173.8,3.19,1021.7,7.86,4,31.9
2023-07-01 18:00:00,18.27,71.41,0.0,42.09,43.38,1002.57,10.21,6,0.0
2023-03-07 20:00:00,29.33,64.44,0.0,94.36,28.32,1039.98,8.94,8,0.0
2023-02-14 13:00:00,34.34,69.53,1.12,107.98,26.0,1007.39,8.7,1,64.54
2023-03-28 10:00:00,39.68,90.93,1.97,286.04,71.48,1002.52,7.66,2,31.62
2023-05-10 20:00:00,29.71,70.83,1.59,193.08,64.43,1015.21,7.24,8,0.0
2023-09-20 10:00:00,31.89,34.78,2.69,317.97,34.49,971.72,15.24,2,32.57
2022-05-22 17:00:00,30.81,61.84,0.0,27.32,42.1,1030.21,8.28,5,16.93
2022-08-26 18:00:00,22.95,81.12,0.72,246.05,10.18,1014.89,15.4,6,0.0
2023-06-14 06:00:00,33.1,70.95,5.85,229.42,9.01,1004.67,7.4,6,0.0
2023-10-02 18:00:00,19.08,63.25,0.0,246.6,38.7,1052.07,11.15,6,0.0
2022-06-27 10:00:00,27.59,57.9,4.18,224.07,7.44,975.68,10.17,2,66.56
2022-11-03 09:00:00,36.73,54.91,5.54,236.22,68.78,1035.98,9.78,3,28.98
2023-01-30 12:00:00,29.72,71.06,0.0,230.04,44.59,1031.98,5.32,0,64.15
2022-10-12 10:00:00,26.58,73.61,4.27,27.22,63.88,1042.13,8.04,2,37.09
2023-09-14 17:00:00,21.65,55.27,0.0,206.08,28.82,1000.52,8.97,5,20.34
2023-08-23 15:00:00,22.29,47.01,0.59,334.57,79.74,999.37,9.0,3,24.9
2022-05-24 17:00:00,24.02,71.46,0.0,4.86,87.68,1012.2,9.22,5,8.96
2022-03-16 11:00:00,36.08,44.68,4.32,347.81,16.82,1006.04,4.89,1,73.7
2023-03-24 05:00:00,34.74,73.45,2.02,313.39,81.83,1020.68,11.95,7,0.0
2022-10-02 12:00:00,25.48,55.62,0.0,343.88,80.68,1016.11,8.37,0,34.03
2023-11-14 08:00:00,34.03,76.92,1.63,283.98,59.68,993.7,17.26,4,25.43
2022-05-06 05:00:00,37.4,69.86,3.66,17.59,22.21,997.17,11.72,7,0.0
2022-11-20 14:00:00,27.67,65.75,0.0,108.66,64.99,1015.23,11.18,2,33.29
2022-09-02 15:00:00,28.23,65.1,0.0,183.89,49.27,1010.05,5.28,3,31.9
2022-07-01 18:00:00,28.39,55.65,0.0,100.1,88.39,998.5,10.66,6,0.0
2022-07-18 17:00:00,26.01,50.99,0.0,12.16,28.43,1035.57,11.74,5,21.16
2023-10-04 17:00:00,19.91,81.27,1.31,351.16,9.7,1014.23,9.11,5,21.48
2023-03-27 17:00:00,28.95,59.58,0.0,334.18,40.42,1017.84,15.1,5,16.74
2023-04-03 06:00:00,39.39,45.94,7.83,89.17,18.55,993.27,10.84,6,0.0
2022-09-29 10:00:00,30.39,70.82,5.97,35.42,32.47,994.24,10.44,2,50.23
2022-07-20 14:00:00,22.41,76.01,0.0,315.41,92.02,1043.71,9.52,2,16.26
2023-10-14 07:00:00,32.73,74.12,5.74,125.26,74.67,1025.83,13.68,5,10.27
2022-11-27 12:00:00,31.6,65.26,4.31,118.07,89.72,1005.72,11.77,0,21.33
2023-04-25 19:00:00,28.6,65.94,0.0,12.87,43.38,1018.4,10.6,7,0.0
2022-12-21 06:00:00,33.71,61.65,2.25,8.44,13.12,1028.29,8.54,6,0.0
2022-04-17 10:00:00,38.4,42.07,5.02,287.76,43.03,1037.82,16.99,2,64.61
2023-09-24 17:00:00,19.86,79.68,0.0,281.2,28.18,1014.52,17.8,5,19.51
2022-10-23 17:00:00,21.74,48.41,0.0,312.56,29.61,1034.62,12.88,5,13.22
2023-05-23 06:00:00,34.88,54.06,6.72,294.95,41.64,1013.94,9.02,6,0.0
2023-03-04 09:00:00,35.73,48.27,3.08,74.92,47.38,1023.33,1.95,3,36.24
2022-04-19 07:00:00,34.43,71.94,2.46,212.98,18.12,1003.54,12.07,5,25.65
2022-04-15 16:00:00,28.34,67.94,1.27,323.03,3.61,1005.91,9.46,4,53.9
2022-09-30 09:00:00,30.25,65.64,6.78,270.09,78.6,1005.52,10.67,3,22.38
2022-10-28 18:00:00,17.81,89.76,0.0,227.05,85.52,1025.48,13.79,6,0.0
2022-09-22 11:00:00,31.08,46.09,2.73,5.82,22.2,970.43,9.14,1,52.6
2022-11-12 04:00:00,29.28,66.9,5.91,62.57,4.57,980.54,16.52,8,0.0
2022-03-04 06:00:00,39.02,59.83,4.83,76.8,32.18,978.52,7.91,6,0.0
2022-07-20 09:00:00,34.44,54.75,4.89,68.61,2.31,1025.01,10.67,3,70.14
2023-09-18 09:00:00,31.48,78.76,7.86,11.93,15.62,1010.33,19.0,3,55.14
2022-07-21 12:00:00,25.93,79.59,0.69,291.33,64.46,1030.34,8.1,0,37.75
2022-08-22 07:00:00,29.33,81.12,6.72,133.66,59.14,1028.32,8.04,5,10.96
2023-07-09 13:00:00,24.33,68.6,0.74,216.01,95.46,1026.47,9.54,1,16.54
2022-05-22 16:00:00,30.53,70.37,0.0,7.96,52.19,1025.69,11.9,4,26.71
2023-10-02 22:00:00,29.37,63.47,0.0,234.41,77.11,1023.97,11.9,10,0.0
2022-03-12 08:00:00,40.72,48.84,3.38,81.0,32.0,1044.19,11.21,4,35.97
2022-03-31 09:00:00,38.38,59.22,3.26,111.74,92.27,993.59,10.51,3,15.7
2022-03-20 15:00:00,30.71,64.51,0.0,158.89,38.45,1022.9,9.44,3,52.0
2022-09-03 08:00:00,32.72,57.06,5.22,266.27,18.23,1004.96,12.27,4,38.78
2023-10-31 17:00:00,23.12,71.91,0.0,225.19,67.53,1031.44,5.78,5,10.96
2023-03-18 06:00:00,43.05,42.57,4.14,118.84,24.69,1050.86,9.7,6,0.0
2022-02-25 17:00:00,23.61,76.69,0.16,124.31,61.12,1023.47,9.92,5,12.11
2023-12-06 11:00:00,35.97,52.11,3.66,317.87,27.12,1002.22,12.62,1,75.46
2023-09-04 06:00:00,32.69,47.35,2.56,319.63,6.89,1048.86,11.73,6,0.0
2023-02-04 11:00:00,32.41,74.74,2.17,110.33,98.32,1030.93,4.29,1,15.94
2022-11-16 18:00:00,20.38,55.63,0.0,279.09,16.82,1009.7,10.3,6,0.0
2022-03-20 19:00:00,26.58,78.31,0.61,31.6,17.17,1020.26,6.31,7,0.0
2023-09-10 11:00:00,29.48,71.52,4.46,241.13,68.84,1004.16,14.67,1,28.75
2022-11-12 06:00:00,31.59,50.98,3.38,243.15,21.02,985.29,8.69,6,0.0
2023-10-02 14:00:00,21.04,89.54,1.22,290.01,6.82,991.18,9.25,2,61.13
2022-03-12 20:00:00,27.58,60.94,0.0,308.5,91.36,1027.28,11.91,8,0.0
2023-10-14 11:00:00,25.34,49.97,1.02,48.84,19.48,1038.18,11.46,1,50.96
2022-05-29 13:00:00,30.89,60.77,0.2,195.77,84.09,995.03,11.47,1,28.39
2023-10-01 11:00:00,30.91,76.31,2.62,99.05,58.81,990.91,8.57,1,42.62
2023-05-20 14:00:00,29.42,87.59,1.37,148.67,97.62,1023.02,11.42,2,16.62
2022-09-01 06:00:00,30.38,80.69,4.59,336.98,13.02,981.72,3.77,6,0.0
2023-05-04 10:00:00,33.42,66.07,4.17,198.77,41.51,1018.5,10.34,2,64.23
2023-06-04 18:00:00,28.42,75.96,0.0,287.29,67.53,1014.86,9.23,6,0.0
2022-10-23 17:00:00,22.92,74.87,1.01,357.53,47.26,973.1,9.68,5,15.83
2022-03-24 11:00:00,33.83,57.26,1.98,257.55,44.55,995.88,12.11,1,58.75
2023-12-07 12:00:00,27.34,67.63,0.76,85.19,57.5,1043.05,5.67,0,40.45
2022-10-08 16:00:00,21.93,53.25,0.0,213.03,6.29,1007.87,16.49,4,33.87
2022-12-10 06:00:00,39.4,56.43,3.81,176.28,88.45,1000.05,8.86,6,0.0
2022-04-14 11:00:00,26.76,52.41,4.81,312.15,96.19,1038.64,14.17,1,17.31
2022-11-21 08:00:00,34.18,54.49,7.16,357.61,75.22,1029.29,10.5,4,15.38
2023-08-15 09:00:00,35.21,64.13,5.45,133.44,33.9,1003.91,18.79,3,34.73
2022-03-04 18:00:00,26.2,63.8,1.75,35.6,8.54,1019.2,5.34,6,0.0
2023-01-31 07:00:00,35.17,57.53,1.87,308.9,59.0,1013.18,11.51,5,12.63
2023-02-15 15:00:00,28.09,83.52,0.66,98.46,19.23,1022.36,7.5,3,57.47
2023-11-23 15:00:00,25.14,68.72,2.06,166.37,32.93,1016.72,9.62,3,42.1
2023-06-24 03:00:00,33.27,56.74,6.63,131.79,38.42,986.21,12.32,9,0.0
2022-01-09 08:00:00,30.2,70.36,4.33,321.11,23.69,1047.25,6.33,4,34.61
2023-08-11 14:00:00,20.84,71.51,0.0,131.22,17.77,992.48,12.42,2,42.01
2022-02-01 15:00:00,32.32,77.5,0.0,220.83,51.38,1017.66,6.96,3,47.71
2023-07-23 09:00:00,34.18,52.36,2.33,269.56,46.75,990.18,9.05,3,50.23
2022-02-25 11:00:00,32.3,74.43,2.5,1.52,18.0,1044.29,13.13,1,76.45
2023-04-01 14:00:00,30.24,55.77,0.0,351.5,47.92,1029.03,16.76,2,43.98
2023-11-29 21:00:00,24.47,72.46,0.0,255.89,89.87,1005.33,5.46,9,0.0
2022-04-18 16:00:00,28.35,70.15,0.0,313.54,36.56,1006.11,6.64,4,41.35
2022-01-15 18:00:00,27.66,67.86,0.78,121.89,84.27,1053.62,11.77,6,0.0
2022-04-23 18:00:00,31.27,56.65,0.23,331.33,66.8,985.36,9.57,6,0.0
2023-03-17 08:00:00,35.32,65.22,6.07,232.59,1.73,977.06,11.12,4,55.23
2023-06-12 06:00:00,40.53,75.62,6.69,160.3,2.04,1039.41,5.47,6,0.0
2023-07-07 03:00:00,31.76,73.08,5.21,181.37,40.35,1003.78,9.23,9,0.0
2023-09-12 12:00:00,31.57,53.6,0.16,347.75,94.01,1048.06,9.47,0,21.17
2022-05-08 22:00:00,30.45,65.79,0.0,24.48,95.8,1035.54,12.4,10,0.0
2023-04-08 12:00:00,31.77,64.21,3.25,112.19,40.64,1015.34,7.72,0,75.21
2022-03-21 12:00:00,32.11,50.82,2.38,219.77,19.79,970.88,10.07,0,82.91
2023-08-13 23:00:00,23.1,81.15,0.0,87.98,54.93,991.45,10.98,11,0.0
2022-10-07 13:00:00,27.17,67.92,2.7,215.15,26.74,987.76,4.76,1,48.12
2022-12-01 09:00:00,31.69,67.14,4.69,44.94,50.79,986.3,11.09,3,38.73
2023-11-25 17:00:00,26.04,64.63,0.0,203.07,43.61,1047.57,9.34,5,13.44
2023-01-21 15:00:00,25.68,75.26,1.44,331.24,74.62,1054.02,12.67,3,20.32
2022-06-28 09:00:00,33.35,65.18,1.08,150.63,5.82,1010.21,14.95,3,73.19
2023-08-27 16:00:00,22.84,73.58,1.57,182.07,22.15,1020.8,8.21,4,39.94
2022-07-21 04:00:00,31.47,64.9,5.19,113.62,33.03,995.5,14.99,8,0.0
2022-10-24 18:00:00,24.13,67.82,0.86,177.08,84.03,1020.89,7.95,6,0.0
2022-12-04 11:00:00,35.06,62.91,5.08,308.17,55.08,1037.78,6.1,1,43.42
2022-03-07 17:00:00,30.48,61.12,1.51,177.57,65.46,1021.27,10.0,5,15.36
2023-09-21 06:00:00,34.49,49.9,5.04,287.8,11.82,1017.16,7.98,6,0.0
2022-11-13 07:00:00,27.73,63.57,1.33,57.26,50.88,1031.15,8.26,5,18.17
2022-03-16 16:00:00,27.11,73.3,0.0,291.82,90.11,1030.32,10.16,4,17.74
2023-01-21 08:00:00,35.7,68.0,2.83,329.44,96.54,1030.0,15.55,4,10.41
2023-11-08 01:00:00,26.59,56.2,0.01,127.35,24.87,982.1,11.01,11,0.0
2022-02-04 11:00:00,30.7,72.04,5.01,97.79,80.32,1020.66,5.32,1,24.8
2023-04-16 13:00:00,30.3,65.0,1.02,247.71,60.84,1017.89,11.78,1,53.32
2023-02-27 12:00:00,31.29,49.55,0.82,11.49,76.48,1008.14,4.39,0,34.95
2022-05-27 08:00:00,39.65,59.57,5.3,270.29,93.05,1039.7,11.47,4,17.23
2023-02-20 12:00:00,32.34,62.65,3.12,232.49,2.46,1026.6,9.62,0,90.75
2022-05-01 06:00:00,31.82,77.59,5.31,178.09,35.64,969.4,4.06,6,0.0
2022-02-11 11:00:00,37.7,83.33,0.01,116.63,18.31,1013.41,10.7,1,60.69
2022-01-14 17:00:00,29.92,72.1,1.5,288.35,50.0,1010.79,5.82,5,19.89
2023-04-30 12:00:00,29.37,61.35,0.29,2.37,81.55,1040.83,8.59,0,35.93
2022-07-02 17:00:00,28.42,59.27,0.0,275.85,9.9,1013.25,12.99,5,22.39
2022-02-06 18:00:00,26.74,84.97,0.0,242.93,56.48,1010.69,6.04,6,0.0
2022-06-08 11:00:00,30.64,62.03,5.77,36.74,16.5,982.02,11.27,1,56.36
2022-03-24 15:00:00,27.87,77.86,1.09,179.52,88.8,1020.82,10.48,3,20.58
2023-07-23 03:00:00,33.79,67.11,7.35,30.12,23.65,982.28,13.96,9,0.0
2023-04-10 01:00:00,31.56,61.15,2.84,120.52,94.0,1002.0,7.99,11,0.0
2022-09-24 13:00:00,22.44,59.69,0.49,194.2,67.53,998.25,6.92,1,39.7
2022-09-03 10:00:00,25.15,80.06,2.56,351.56,61.48,1034.96,10.37,2,21.93
2022-01-21 09:00:00,36.19,52.34,4.16,357.25,15.05,1024.04,14.24,3,64.4
2023-02-14 06:00:00,33.91,49.58,5.28,281.35,72.6,1024.3,8.44,6,0.0
2022-01-08 12:00:00,30.79,52.26,4.59,168.85,85.15,998.19,6.73,0,29.73
2022-10-17 14:00:00,21.41,76.18,0.64,322.83,36.11,976.81,11.32,2,50.25
2023-08-22 11:00:00,28.29,72.97,5.43,333.65,68.58,1004.4,8.01,1,38.17
2023-09-13 18:00:00,21.11,65.85,2.03,127.88,98.69,1038.97,6.27,6,0.0
2022-04-17 09:00:00,39.3,67.81,4.52,217.58,71.11,1034.78,8.9,3,29.49
2022-10-13 05:00:00,30.33,68.62,7.39,254.42,63.01,988.03,5.17,7,0.0
2022-07-08 00:00:00,28.51,53.82,2.86,21.7,1.96,996.27,7.01,12,0.0
2023-08-02 13:00:00,31.04,55.08,1.82,341.05,98.15,1012.28,8.39,1,15.2
2023-07-09 13:00:00,27.72,77.12,3.24,218.63,73.69,1021.3,7.75,1,32.67
2023-02-23 08:00:00,42.87,66.76,4.94,356.06,96.64,1016.98,10.2,4,14.14
2022-01-04 12:00:00,27.82,74.78,4.46,341.99,89.54,999.41,7.75,0,19.31
